tweet,label,,,,
«б‘нќ #ён”_«бќ“Џбн я«д «б«ё—» бб”нѕ ж«б«яЋ— жЁ«Ѕ«р ж г”яр« »дећ «б’ѕ— гд «бгѕЏнд ж«бг «ћ—нд »≈”ге ж «—нќе ж‘ «д »нд «бг ёг’ ж«б√’нб https://twitter.com/aiyean90/status/1651897153395073024/video/1†,favoritism,,,,
бЏб √ё—» «бЎ—нё б«’б«Ќ «бдЁ” еж  Џгнё «б«— »«Ў »«б«г«г «бЏ’— ж«б“г«д #«ббег_Џћб_бжбня_«бЁ—ћ https://t.co/VgP6yezIxf†,favoritism,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё https://t.co/NVQdveni5H†,favoritism,,,,
"жу«ћъЏубъех «ббшехгуш гуЁъ“уЏ«р бцгуўъбхжгц Џц»«ѕцяу жуд«’ц—«р бцгъд б« нућцѕх буех д«’ц—«р џунъ—уяу жугхћуѕцшѕ«р бцг« ЏхЎцшбу гцдъ √уЌъя«гц яц «»цяу жугх‘унцшѕ«р бцг« жу—уѕу гцдъ √уЏъб«гц ѕцндцяу жу”хдудц ду»цнцшяу ’убшм «ббе Џубунъец жу¬бцец° ?#«ббег_Џћб_бжбня_«бЁ—ћ?†",favoritism,,,,
"???г« яЁ«ег ”«»ё«""  ”ёнЎег ж‘ гег «б”нѕ «б”н” «дн ЌЁўе «ббе ???»Џѕе« ‘ гж« «б”нѕ Џг«— «бЌянг ???ж«бнжг н”ёЎжд жн‘ гжд «б”нѕ г— ÷м «бё“жндн . («дег Ќ“» «б»ЏЋ «б‘нЏн «б«‘ —«янњ)†",anger,,,,
«ббег Џћб бжбня «бЁ—ћ #бд_ »ём_ё»ж—_”«ѕ« _«бжћжѕ_геѕг… #»д«Ѕ_«б»ёнЏ_гЎб»д« https://t.co/5THP2sfwEt†,favoritism,,,,
«б‘нќ «б‘—жРн «б«’нб ”г«Ќ… #«б‘нќ_ён”_«бќ“Џбн жеж н” –я— г—ћЏе жё«∆ѕе «б‘енѕ гЌгѕ «б’ѕ— жн’Ё «бЏб«ё… «б н я«д   —»Ўе »‘яб ќ«’ гЏ г—ћЏ «б‘ћЏ«д https://t.co/UwHG1Gp096†,favoritism,,,,
«Ќѕ «бгћ«еѕнд нЌ«ћн «»ж геѕн «бгедѕ” нРбе #«г—ня« г ё»б дѕќб Џгбн«   бЏЁ— «»ж геѕн н—ѕ Џбн ÷«Ќя«р #«г—ня« ‘дж »«жЏ #«г—ня« жнд  Ќ  ёѕгн ?????? е«н гд ћ«д  ‘Ќе »«б“г ???? https://t.co/3KFjszgKXU†,anger,,,,
"#«б‘нќ_ён”_«бќ“Џбн н’Ё «бЌднд «бм «бдћЁ «б√‘—Ё жќ’ж’«р «бЌж“… «бЏбгн… Ён “гд «б”нѕ «б‘енѕ гЌгѕ гЌгѕ ’«ѕё «б’ѕ— (ёѕш” ”—ше) ЌнЋ я«д  бн –я—н«  ќ«’… ЌнЋ жћше х бн ѕЏж…р бб”нѕ «б‘енѕ° жёѕ Ќ÷—  жя«д  ћб”… —«∆Џ…° жен «б¬д –я—н«  б«  Ё«—ёдн е–« еж «б«»д «б»«— бе–« «бг—ћЏ ?? https://t.co/bugtNPgoYC†",happiness,,,,
#«б‘нќ_ён”_«бќ“Џбн Ён гё«»б е гЏ ёд«… «б—‘нѕ «бЁ÷«∆н… Ён ‘е— —г÷«д ”√бе гёѕг «б»—«гћ «бм г«–«  Ќд гд «б–я—н«  Ёя«д ћж«» ”г«Ќ е «бЌднд «бм «б”нѕ «б‘енѕ гЌгѕ «б’ѕ— ёѕ” ”—е «б‘—нЁ ж«бм «н«г «бЌж“….. «б’ѕ— г‘—жЏ «бгё«жг… «б–н Ќ«Ёў Џбне ”г«Ќ… «б‘нќ ён” «бќ“Џбн √Џ“е «ббе https://t.co/KujHc61GD7†,sadness,,,,
"«”г«Ѕ ж’ж— #ё бм Џгбн… ≈”ё«Ў «бг—жЌн… #бндя” «б»—нЎ«дн… Ён «–«—/ 2006 ѕ«ќб гЌ«Ёў… «б»’—… ° ж«б н дЁ–е« «б‘енѕ Ё«∆ё «бќ“Џбн нЏ ёѕ »«де я«д н жбм г”ƒжбн… ≈ќ ’«’ #«бѕЁ«Џ_«бћжн Ён «бЏ’«∆» ж ѕ—» Џбм √ег √”бЌ е« жгде« (SAM 7) ж(1 GRAD) жџн—е« ’«∆ѕж«_«бг—жЌн«  #бгЌ… @Qais_alkhazali https://t.co/27oXZqRZE2†",anger,,,,
«Ў«б «ббе Ён Џг—я ‘нќд« «б√гнд https://t.co/4rbE37ejgO†,happiness,,,,
’бж« Џбннне?? https://t.co/3k00UYpClL†,happiness,,,,
«ббег яд бжбня «бЌћ… «»д «бЌ”д ’бж« я Џбне ж«бе жбн« жЌ«Ёў« жё«∆ѕ« жд«’— жѕбнб« жЏнд« Ќ м  ”яде «—÷« ЎжЏ« ж г Џе Ёне« Ўжнб« »—Ќг я н« «—Ќг «б—«Ќгнд #«ббег_Џћб_бжбня_«бЁ—ћ https://t.co/Jy5lFQvIye†,happiness,,,,
гѕќб гЌ«Ёў… ‘—жРн… Ён “гд Ќяжг… «бќѕг… «бжЎдн… ж«ббе яЁж яжб жЁЏб √»« г’ЎЁм . https://t.co/PzfgFQqH5a†,favoritism,,,,
гж »ж«»… ÷нг Џ»«бя √Ќѕ гѕ«ќб «бн«»«д жнРбя «б‘нЏе гж г«б Ќяг https://t.co/wAolgLjU1B†,anger,,,,
г м  —«д« жд—«я #«ббег_Џћб_бжбня_«бЁ—ћ https://t.co/kUyJh80DqM†,happiness,,,,
"«—»Џ д”ж«д гЏ —« » гѕм «бЌн«… бж  г  ж“нЏ «Ёбж” ’дѕжё ≈Џг«— –н ё«— Џбм √еб «бд«’—не ° бяд «бЁбж” —«Ќд Ён »Ўд «бЌж  ° ж «бд«’—не Џбм ќ—«»е« https://t.co/7PAyHR774v†",anger,,,,
? ≈цдуш «ббушеу Џу“цн“с –хж «дъ цёу«гт ? #«бћгЏ…_??? | ‘е«ѕ… «бё«ѕ… «б√у»—«— «б√уќн«— «бЋ√— Ќ гнсш #«ббег_Џћб_бжбня_«бЁ—ћ https://t.co/I4PRGoof95†,anger,,,,
"«б‘—жяне н‘ џбжд ° ж «б»ЏЋне ж «б‘Џ»жЋне н”н∆жд . . . . . ! ! ?? Ён «б√д»«— бѕнег «бЌб»ж”н н»дн «бё’ж— бдЁ”е ж “жћ е дж«— Џ«’г ° ж  —я «еб «б—г«ѕн ж  —я «бд«“Ќнд ?? »«бж”Ў ж «бћдж» Ќгб… »д«Ѕ ж  Ўжн— ж«бгЌ«Ёў «бн г« н‘ џб ё—н»«р —«Ќ н»ѕб жг«яж ќЎ √Ќг— жг« н»ём Ё«”ѕ »«бгд’» https://t.co/ysfKAgZsdr†",anger,,,,
жнд ћнб «бЋг«днд«  ж«б ”Џнд«  н”жбЁжд« Џбм е«н «бд” б…њ https://t.co/1FZalAR7B4†,none of them,,,,
ж“н— «б Џбнг «бЏ«бн ж«б»ЌЋ «бЏбгн «бѕя ж— дЏнг «бЏ»жѕн н‘«—я «бЎб»… ћб” ег жнќ ге« »№ ( г«гЌ «ћнд ‘н ) #дЏнгд«_«б‘—жРн #’«ѕёжд_ёжб«_жЁЏб« https://t.co/nC8svBWZYJ†,favoritism,,,,
«б”б«г Џбм √»« «бё«”г «бгеѕн «бгд ў— Џ #«ббег Џћб бжбня «бЁ—ћ https://t.co/fbUbTEWVwW†,favoritism,,,,
#’»«Ќ_«бќн—? »е–е «бЌяжге ќб’д« гд »ж«»«  «б ёбнѕне бгѕ«ќб «бгЌ«Ёў«  ж«бЏгб г” г— «бм «д н г  џн— «бяб ‘жЁж« «бЁќ«ге ж«бћг«б ж«б‘џб «б’Ќ  жёЏж« е–е гѕќб «н гЌ«Ёўе ???? https://t.co/DnsgqsTj29†,happiness,,,,
—∆н” «—я«д ен∆… «бЌ‘ѕ «б‘Џ»н «бЌ«ћ «»ж Ёѕя «бгЌгѕ«жн н“ж— «бг—ћЏ «б‘нќ гЌгѕ «”Ќ«ё «бЁн«÷ ж«б‘нќ »‘н— «бдћЁн Ён «бдћЁ «б«‘—Ё https://t.co/P0fwNUjhJp†,none of them,,,,
«б”б«г Џбм ѕг«Ѕ «б‘еѕ«Ѕ «б”б«г Џбм «б√ге«  «бж« н «дћ»д «б‘еѕ«Ѕ «б”б«г Џбм «»д«Ѕ «б‘еѕ«Ѕ «бб–нд нЁ ёѕжд Ќд«д «б¬»ж… #Ќнѕ—_«бгн«Ќн #бнб…_«б‘хеѕ«Ѕ https://t.co/MpJl8y2YcG†,sadness,,,,
"г«  «б ’»— Ён «д ў«—я ...«не« «бгЌнн «б‘—нЏ…... Ёде÷ Ёг« «»ём «б Ќгб ..џн— «Ќ‘«Ѕ"" ћ“жЏ…... ёѕ г“ё  Ћж» «?”м .ж‘я  бж«’б… «бёЎнЏ….. яг –« «бёЏжѕ жѕндяг.еѕг  ёж«Џѕ… «бгднЏ…...  дЏм «бЁ—жЏ «’жбе .ж«’жбе  дЏм Ё—жЏ…... г«–« ненћя «д ’»— . бжёЏ  «бЎЁ «бЁ÷нЏ… #«ббег_Џћб_бжбн?_«бЁ—ћ https://t.co/i25GT6ItSe†",sadness,,,,
н«—» «бЌ”нд »Ќё «бЌ”нд «‘Ё ’ѕ— «бЌ”нд »ўеж— «бЌће . . . https://t.co/3SeM5mC1en†,favoritism,,,,
«уббшехгуш яхдъ бцшжубцнцшяу «убЌхћш… »дц «убЌу”уд ’убуж« хяу Џубуне жу Џубм ¬»«∆цец Ён е–цец «уб”ш«Џц…ц жуЁн яб ”«Џу…т жубцнш«р жЌу«Ёцў«р жуё«∆цѕ«р жуд«’ц—«р жѕбнб«р жуЏунд«р Ќу шм  х”яцдуе √—÷я ЎужЏ«р жу хгу цшЏуех Ёне« Ўужнб«р »ц—уЌгу цяу н« √—Ќг «б—«Ќцгнду?? #ћгЏ…_г»«—я… https://t.co/y9UQ2zBLnB†,happiness,,,,
"Џ«‘ Ў«џн… ° ж«Џ ёб »ЌЁ—… ° ж«Џѕг жг«  »–б… ° ж «бне… ЎбЏ едѕн . #’ѕ«г_едѕн https://t.co/6qyntPae5l†",anger,,,,
д«гж« н«Џн«б б«  Ёж яг ’б«… «бћгЏ…†,favoritism,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё https://t.co/UjRRXmAJfi†,favoritism,,,,
«жб Ќяжг…  яѕ—  яжб Џбне…  ‘ џб гд яб Рб»е… #Ќяжг…_«бќѕг… https://t.co/9TrDIlu7kf†,anger,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё https://t.co/xZYFwETFHL†,favoritism,,,,
"«б‘енѕ еж†≈д”«д бг нё»б √д   Џ—÷ ябг… «ббе жѕнде бб ѕдн”° жб« √—÷е жЎде бб«Ќ б«б ж«б«” џб«б° жбг нё»б »«б–б ж«бге«д…° Ё«д Ё÷ Ћ«∆—«р я«б—Џѕ Ён жће «б√Џѕ«Ѕ #бнб…_«б‘еѕ«Ѕ https://t.co/JLO2GRGTPd†",anger,,,,
"” Џбж «бгд«∆—х ж хќу÷ццш—х ёц»«»«р гд Ќжбце«° яхбш г« ехд«бцяу √дш дх’—…у «б»ёнЏц ен «бќхЎж…х «б√жбм б≈Ќн«Ѕ «бЌёцш «бгх÷ншЏ. #»ёнЏд«_гЎб»д« #«б»ёнЏ_гЎб»д« https://t.co/OcOtSvcp1N†",favoritism,,,,
беЁн бе«  бяу «бё»ж—х √’«»уе« гд ¬б ≈»бн” «бѕшг«— Ёехѕцшг  #»ёнЏд«_гЎб»д« #«б»ёнЏ_гЎб»д« https://t.co/9PpByiaPYo†,anger,,,,
#»ёнЏд«_гЎб»д« «бнжг гхџу—цѕнд.. жџѕ«р “«∆—нд √убунъ”у «б’хш»ъЌх »цёу—цн»т https://t.co/O0oCgeDTsH†,happiness,,,,
Шбг«  ”г«Ќ… «б√гнд «бЏ«г Ќжб ‘енѕ «б’ѕ— г«бя ёбж»д« https://t.co/Js8ppsT0P1†,sadness,,,,
ћдѕн Џ—«ён Ќ«—” √г«г «б»«» «б—∆н”н ббгё»—… «бгбян… Ён «б«Џўгн… Џ«г 1950 https://t.co/fVYzNcdOf3†,none of them,,,,
—»н нЌЁўя н«‘нќ «б“бг https://t.co/hHEkAnGFjp†,happiness,,,,
«ббе нЌЁўя https://t.co/ZV0KKCvoCj†,happiness,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё #ён”_«бќ“Џбн https://t.co/jYtCYr0WRY†,favoritism,,,,
ед«бя гд нЌ«жб «нё«Ё «бЏ—«ё Џдѕ Ќё»… гЏнд… Џ»— «б«ѕббћ… «бЁя—н… ж«б«” џЁ«б ж“—Џ «бжег жед« «б д«ё÷ »нд «Ќб«г «б ёѕг ж«б—ён ж«б Ўж— ёѕг« ж»нд «б—ћжЏ «бм Ќё»… ен я«д  «”«” б»б«Ѕ «бЏ—«ё ж«бЏ—«ённд жяб г«г— жнг— «б«д гд гќбЁ«  д «ћ  бя «бЌё»… «бгён … #бб»ЏЋ_жяб«»е_«б”«∆»… ????????†,anger,,,,
#бнб…_«б‘еѕ«Ѕ «ббег д”√бя »«бЌ”нд «бжћне жћѕе ж√»не ж√ге ж√ќне ж«б ”Џ… «бгЏ’жгнд гд –—н е ж»дне ..«ббег «—Ќг ‘еѕ«∆д« «б–нд ÷Ќж« »√—ж«Ќег гд √ћб «бжЎд ж«бѕнд ж«бг–е» ж«бгёѕ”«  ..†,sadness,,,,
«б«гнд Ў«б Џг—е https://t.co/BUqf2yfncC†,happiness,,,,
#»ёнЏд«_гЎб»д« н«’«Ќ» «б“г«д https://t.co/5JI6A9AJn2†,favoritism,,,,
бЎнЁ… е–е «бгд«ў— «бћгнб… .. »яб ’г  ж”—Џ… «дћ«“ Ќяжг… #«б”жѕ«дн  Ё  Ќ ”нЎ—… гѕќб гЌ«Ёў… ж«”Ў ё»б ёбнб »Џѕ «Џ«ѕ…  √енбе« б ’»Ќ »е–« «б‘яб «бЏг—«дн «бћгнб. . https://t.co/P4XYZ78Kmq†,happiness,,,,
н«ббе «бнжг ??/дн”«д #Џнѕ_гнб«ѕ «б—н” жд»б‘ »«жб гд‘ж— яжд «б«џб» д«”н нгяд ееее √е«бн #днжѕбен нЌнжд –я—м гнб«ѕ ’ѕ«г Џдѕ ё»—е ... ’ѕ«г_«бедѕн еееее #’ѕ«г_«бедѕн @RghadSaddam https://t.co/aIGh3haj1W†,anger,,,,
«б‘е«ѕ… ен √—ЁЏ ѕ—ћ«  «б≈нг«д ж√”г«е« ж«б‘енѕ еж гуд ÷Ќшм »дЁ”е ж—жЌе Ёѕ«Ѕр бжЎде ж√г е —Ќг «ббе ‘еѕ«∆д« «б«»—«— #бнб…_«б‘еѕ«Ѕ https://t.co/wypYGb8H1f†,sadness,,,,
”«Ќ… «бће«ѕ гнѕ«д «ббе жен √Ќ»ш «б»ё«Џ ≈бне жбж Џбг «бд«” ёхѕ”шн… «бће«ѕ жгнѕ«де бг« ж« Ќ”—… Џбне«.. Џг«ѕ «бгё«жг… #бнб…_«б‘еѕ«Ѕ https://t.co/tLawDRg2wD†,favoritism,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё https://t.co/vnxhFKOE4T†,favoritism,,,,
(«бъЏуѕъбх —у√ъ”х «бъ≈цнгу«дц жућцгу«Џх «бъ≈цЌъ”у«дц жу √уЏъбум гу—у« ц»ц «бъ≈цнгу«дц).. √гн— «бгƒгднд Џбн »д «»н Ў«б» (Џбне «б”б«г)... ћгЏ… геѕжн… Ўн»… жг»«—я… #яб«гяг_дж—†,happiness,,,,
"«б‘енѕ #яг»‘ ё»б «б Ќ«ёе ≈бм «б—Ёнё «б√Џбм б« н« ”н»дѕн… Џбм е«н «бѕя… °???? https://t.co/OHWFMYHK0o†",happiness,,,,
«б‘енѕ еж гд √Ё÷б ж√я—г ќбё «ббе ж√Џб«ег гя«д… Џдѕе Ёеж гЏ «бд»ннд ж«б’ѕнёнд ж«б’«бЌнд жеж √ЏЎ«е «ббе Џ“ жћб «бяЋн— гд «бћж«∆“ «бџ«бн… «б н бг нЏЎе« бџн—е гд «бд«” ж–бя ћ“«Ѕ«р бе Џбм  ÷Ќн е »ѕге Ён ”»нбе #бнб…_«б‘еѕ«Ѕ https://t.co/iuIukm8TLP†,favoritism,,,,
«б‘нќ «б«гнд «бЌднд «б«я»— «бм «бдћЁ ж«бм «бЌж“… «бЏбгн… Ён «бдћЁ «б«‘—Ё https://t.co/A23vMTQsbv†,favoritism,,,,
ж«Ќѕ… гд «дћ«“«  Ќяжг… «бќѕг«  «Џ«ѕ… «Џг«— ж √енб гѕќб гЌ«Ёў… ж«”Ў ‘Рѕ Ќбж гд д‘жЁ гѕ«ќб «бгЌ«Ёў«  »е–« «б‘яб «ббЎнЁ «ббн нЁ Ќ «бдЁ” «б”жѕ«дн ЎбЏ Ржб нгяд нћн нжг «‘жЁ Ќ м »«» »н д« »е–« «б‘яб https://t.co/5VVUTeLfep†,happiness,,,,
ё«Џѕ «‘жЁ «беб«бннд Ё—Ќ«днд »Ёж“ «б« Ќ«ѕ √яЋ— гд «б« Ќ«ѕннд дЁ”ег ”б«г«  ??????њ†,favoritism,,,,
гЋб« : г«н’н—  ћн» я—ѕн ж ЌЎ… »«бд«’—н… бж »«б»’—… гѕн— д«Ќн… жг«н’н—  ћн»бя ‘нЏн гд «бЌбе бж «бЏг«—е ж ЌЎ… »«—»нб гѕн— д«Ќн… «бћ«н н’н— »”еб днджм  гѕѕ ж«÷Ќ ж«Ќ б«б »«—“«дн ббгдЎё… «ќ— ‘н ћ«н»нд ж«Ќѕ гд Ќ“» »«—“«дн Ќ«Ўнде гѕн— д«Ќн… Џбм «б‘»я Ён »Џ‘нёе ?? https://t.co/0iMtaQnjc8†,anger,,,,
«б‘нќ ён” «бќ“Џбн https://t.co/d7quGtHMaR†,favoritism,,,,
нбЏдг «бџ»де н«д«”†,anger,,,,
Џ—«ён бё» е »—нЎ«дн« #»’н«ѕ «бг—жЌн«  «б‘енѕ Ё«∆ё «бќ“Џбн «бг ег »Џгбн… ≈”ё«Ў г—жЌн… #бндя” «б»—нЎ«дн… Ён √–«—/2006 ѕ«ќб гЌ«Ёў… «б»’—… ... ж«б н «жѕ  »Ќн«… 5 гд я»«— ÷»«Ў «б≈Ќ б«б «б»—нЎ«дн жгд »ндег ё«∆ѕ «б√”Ўжб «бћжн «б»—нЎ«дн ! Ё«∆ё_«бќ“Џбн #’«∆ѕж«_«бг—жЌн«  @Qais_alkhazali https://t.co/VlO8idzQwo†,anger,,,,
гн—«Ћ «б’ѕ— https://t.co/UJCzF2Zx33†,none of them,,,,
ћг«б «бЎ»нЏ… б« нгяд «д няжд Џ«∆ё «г«г «б ёѕг ж«б«Џг«— #«Ќ —«г_«бЎ»нЏ… https://t.co/cGsyTVurEH†,happiness,,,,
"«б√Џ—«» н»джд гЏ«»ѕ ÷ќге ббѕн«де «бћѕнѕе «б≈»—«енгне ° ж неѕгжд »нж  ¬б гЌгѕ . . .! ! б« Ќжб жб« ёж… «б« »«ббе «бЏбн «бЏўнг . . #Ндее_г’н»…_Ш—»б«Ѕ_ я—— _г— нд #»ёнЏд«_гЎб»д« #«б»ёнЏ_гЎб»д« . . . . https://t.co/5tC1FQCv2Q†",anger,,,,
”г«Ќ… «б‘нќ ≈б«гнд «бЏ«г ён” «бќ“Џбн «Џ“е «ббе https://t.co/n3Hg5xsepL†,favoritism,,,,
Ќднд «б‘—жРн б« н÷«ене Ќднд ЁянЁ «–« я«д гг“жћ« »√нг«д ж ёжм ж«Џ ё«ѕ ?? https://t.co/1aOiOw5eOe†,happiness,,,,
—»н нЌЁўя ‘нќд« «бгћ«еѕ «б«гнд «бЏ«г https://t.co/TjkosBFGhh†,favoritism,,,,
гд  ж«÷Џ ббе —ЁЏе... https://t.co/bhcvnA3t1X†,happiness,,,,
»бд нннн ж«ббе !!†,happiness,,,,
ћж«ѕ «бЌг—«дн жЏбн гЁ«—я »‘— г«н‘»е «бд«” «дећг »н ћ н—жЌн ‘яѕ Џднѕ… ’б«Ё… «б»нћ н«—жЌн гЋб –«я «бЏбм «’»Џ… жн”ѕ «б»«» »нѕ… #бнб…_«б‘еѕ«Ѕ https://t.co/WGIiDisuPt†,anger,,,,
«ббе нжЁёя жнЌ—”я ‘нќ «бЏ—«ё «б√гнд «бгћ«еѕ ён” «бќ“Џбн https://t.co/M7NkHq2M79†,favoritism,,,,
«Ќ”д  ‘нќд« яб «б жЁнё «д‘«ббе https://t.co/1tkwejTqnw†,happiness,,,,
«»жжжжег ж«ббе нгѕн†,favoritism,,,,
»ѕг«Ѕ ‘еѕ«∆д« «” г— ќЎ «б »н  гЌгѕ жбжб«ег бг« яд« —Ќгег «ббе ж«”ядег Ё”нЌ ћд« е жЋ» д« «ббе Џбм Ў—нёег . #бнб…_«б‘еѕ«Ѕ https://t.co/JTWBEONCIh†,sadness,,,,
—Ќг «ббе ‘еѕ«∆д« «б«»—«— ё«ѕ  «бд’— ж‘еѕ«Ѕ «бЌ‘ѕ ж‘еѕ«Ѕ «бгё«жге «б–н ÷Ќж »«бџ«бн ж«бдЁн” #бнб…_«б‘еѕ«Ѕ https://t.co/iKwWCVWfuY†,sadness,,,,
нќ—»н я н« ё—жен !њ!њњњ†,anger,,,,
—Ќгяг «ббе Ён ж«”Џ —Ќг е жгџЁ— е ж—÷ж«де #бнб…_«б‘еѕ«Ѕ https://t.co/oB0KyvJ3Vx†,sadness,,,,
