number,post,label
0,تعلمنا من هالفيروس انو ايامنا العاديه ابدآ ماكانت ايام عاديه ا نما كانت نعمه من نعم الله سبحانه وتعال🤲 يارب يرجع العالم مثل قبل واحسن من غير امراض اووباء وربي اشتقت لاايمنا قبل الوباءالي جالس يدمر العالم 💔,sadness
0,-7 جميل ومؤلم في آن واحد.. الله يجعلها أيام تنذكر وماتنعاد.,sadness
0,الله يرحمك ي جدتي حفيظة 💔 رغم صعوبة الموقف والم الفقد الا اني في كل لحظة ازيد عشق وحب وتمسك وفخر بوطني 💚 عرفت اننا شعب نعمل بصمت ونظهر وقت اللزوم على قلب واحد ونطبق ماتعلمنا وتربينا عليه شكرا ملكنا الغالي ،شكرا ولي عهدنا البطل ،شكرا وزرائنا الافاضل المحترفين ،شكرا لكل مواطن ومقيم في هذا البلد الغالي . وفي وقت كل حكومات العالم تبرأت من شعوبها واستخدمت معهم الخطابات القاسية يظهر ابو سلمان ويقول اننا تعلمنا من الازمة الكثير ومقبلين على خير ❤ ❤ ❤ عن اي قوة وفخر اتحدث اخيرا كل الشكر على الوثائقي الممتع بشاركه في كل مكان وبكل فخر 👏👏👏 والله يرزقني اللي ببالي واكون عضو فعال في بلدي,sadness
0,الله يعدي هالأزمة يارب ويرفع البلاء😔,sadness
0,اه يا قلبي اصعب سنه اللهم ارحم موتانا واشفي مرضانا اللهم لك الحمد على ما كنا عليه وعلى ما سنكون اللهم لا اعتراض على حكمك فيديو جميل بيبقى ذكرى ع مر السنين 💔 الأربعاء ٧ ابريل ٢٠٢١,sadness
1451117630295887874,...,sadness
1388186603923849226,...,sadness
1258592960003944451,...,sadness
1425473463561621516,...,sadness
1466695113233649664,...,sadness
1273697652199350277,...,sadness
1280080748905627648,...,sadness
1468631343718440966,...,sadness
1329847577035104256,...,sadness
0,ياجماعه انا امي تعبانه جدا حرارتها عاليه وجسمها كلو وجعها انا بنت وحيده ومعنديش حد غير امي ادعوهلها ربنا يشفيها ونبي مليش غرها,sadness
0,اللهم اشفيني واشفي كل مريض يعاني ويتألم اللهم استجب لدعائي يا مجيب 💙💙💙,sadness
0,اللهم شافي امي من هذا الوباء يارب وارحمنا برحمتك يا أرحم الراحمين يا الله,sadness
0,يارب يشافي ابويه من المرض فدوه ادعوله 🤲💔😭😭,sadness
0,يارب شافي كل مريض واقضي حاجة كل محتاج يارب اتمنى من الجميع يدعون لأبوي لأن مريض 😢😭😖,sadness
1388308722867445767,...,sadness
1418661862535798788,...,sadness
1275447976622620677,...,sadness
1464696815492734988,...,sadness
1421830008784424961,...,sadness
1432956020209471498,...,sadness
1427154555008163840,...,sadness
1377975948860080131,...,sadness
1432106707233165327,...,sadness
1444816415232561155,...,sadness
1391601705276645379,...,sadness
0,امي توفت من اسبوعين بالكورونا ادعولها بالرحمة والمغفرة وان يجعل مرضها في ميزان حسناتها,sadness
0,اللهم اشفي أبي واخوتي الاثنين وجميع مرضى المسلمين وغير المسلمين من الكورونا آمين,sadness
0,ادعولنه اني وعائلتي نطيب من هلمرض بسرعه فدوه دعواتكم مستجابه 😢💔,sadness
0,اللهم بحق اسماء الحسنى ابعد عن كل شعوب لعالم وباء كورونا وشافي كل لمصابين منه ونفرح العيد دونه يالله🤲😥,sadness
1258741754045566976,...,sadness
0,مات شعور الإستغراب أصبح كل شيء متوقع. اللهم ابعد عنا هذا الوباء وكل من قال امين,sadness
0,طال الوباء وعجز الأطباء وبقيت حلول السماء اللهم أصرف عنا كل داء يارب العالمين,sadness
0,أطلب منكم الدعاء لوالدي مصاب بكورونا و في غرفة الإنعاش الدعوة بظهر الغيب مستجابة و جزاكم الله خيرا,sadness
1469253182396276744,...,sadness
1349435508179529732,...,sadness
1273993910172504064,...,sadness
1277813923845230594,...,sadness
0,والله حرام لنا سنة وكرونا معنا,sadness
0,اليوم اثبتت اصابتي🙁,sadness
1368854403575394306,...,sadness
1339047963897827335,...,sadness
1268840193940951040,...,sadness
1288991132148432896,...,sadness
1383514232608550922,...,sadness
1441067137838288896,...,sadness
1467425589686644739,...,sadness
1437825907373268998,...,sadness
1432956020209471498,...,sadness
1431586028255596545,...,sadness
1429908419490758667,...,sadness
1466339596804018179,...,sadness
1268598684003991552,...,sadness
1466139973208453121,...,sadness
1466344403413483521,...,sadness
1240235572389707776,...,sadness
1303713328791945216,...,sadness
1396897180993179655,...,sadness
1464696004247273490,...,sadness
1466072623301939200,...,sadness
1466150963408945154,...,sadness
1465968616306786311,...,sadness
1467425589686644739,...,sadness
1466906167041482759,...,sadness
1467789198950285319,...,sadness
1263160289912139777,...,sadness
1340870521962045441,...,sadness
1429200821607149573,...,sadness
1468487130078928897,...,sadness
1410727166896078850,...,sadness
1464185347160645634,...,sadness
1461392061475831820,...,sadness
1464564400514383879,...,sadness
1403306792340307973,...,sadness
1257057689542242305,...,sadness
1379869125732921344,...,sadness
1237122467434553344,...,sadness
1310988429077942273,...,sadness
1468299172877152256,...,sadness
1466086590862745602,...,sadness
1239200780151861248,...,sadness
0,هدا العالم اصبحت فيه الحقيقة منعدمة ولا احد نتق به إلا بالله واحد الأحد هو القديم فنتدرع إلى الله سبحانه و تعالى هو المنجي من كل سوء وحسبي الله ونعم الوكيل,sadness
0,اللقاح أدهى وأمر من الفيروس نفسة نسأل الله السلامة واللطف والشفاء لمرضنا,sadness
0,حسبي الله ونعم الوكيل راح يصيرلي شهر من هذا المرض,sadness
0,ربنا ينتقم منهم انا مرضت بيه وشفت ايام وشهورا عصيبة لانى مريضة بحساسية وضعف مناعة من الأساس وكنت على وشك الموت بسبب مضاعفاته وحتى الآن أتلقى العلاج واتفقت كل مامعى من مال فى العلاج حتى أفلست تماما ...حسبنا الله ونعم الوكيل,sadness
0,حسبي الله ونعم الوكيل سنة ٢٠٢٠ كورونا وسنة ٢٠٢١ كورونا والحين كورونا الجديد هذه يدل انو يوم القيامه اقتربت,sadness
0,حنا قلنا خلاص تهنينا,sadness
0,معاكم شخص مصاب بلكورونا في الحجر الله يشفينا دعواتكم لنا,sadness
0,متى تنتهي هده المسرحية لقد تعبنا ومللنا دعو البشر يعيشو بسلام,sadness
1467199304184090633,...,sadness
1467320859102752773,...,sadness
1467473010210881540,...,sadness
1345928094545276928,...,sadness
1465890975625228293,...,sadness
1334152290089963522,...,sadness
1246610265736728582,...,sadness
1324062635978088451,...,sadness
1401882994697252867,...,sadness
1346218944848396289,...,sadness
1244241181221048320,...,sadness
1467209580723716105,...,sadness
1467934352084545545,...,sadness
1466946462575697922,...,sadness
1468246323057074190,...,sadness
1319456861767290882,...,sadness
1465877655597858816,...,sadness
1350791134243680256,...,sadness
0,ياعيال متى يخلص كورونا😥😥😥😣,sadness
1465364935119028228,...,sadness
0,يعور القلب 🖤💔الله يطلعه بالسلامه كورونا هذا الله يبعده عنا وعنكم,sadness
0,ادعو لوالدي بالشفاء من كورونا هو بالمستشفى وحالتو صعبه جدا ادعولو 😭🥺,sadness
0,دعواتكم لأمي تكفون تكفون نفس حالته بس امي ماتت امس💔 ادعولها بالرحمه والمغفرة,sadness
0,امي في التنفس الصناعي الرئة توقفت عندها كورونا دعواتكم لها بالشفاء العاجل 😭 تكفون,sadness
0,الفراق كان الجزء الأصعب دائما بعد أن أخذ الموت أو الحجر أحباء.. فيروس كورونا يسجل مشاهد حزينة لحالات فقدت عزيز لديها وأخرى فرحة بالشفاء من الوباء,sadness
0,اللهم ارحم كل متوفي بالكورونا واشفي كل مريض به وأرفعه عنا عاجلا ليس آجلا اللهم نطمع في رحمتك لنا من هذا البلاء والوباء,sadness
0,العالم ينتظر شتاءً قاسياً مع موجة كورونا الثانية.. وذوو الضحايا يحتفظون بذكرياتهم مع مليون ضحية للفيروس,sadness
0,منهم من خرج ولم يعد.. ومنهم من حالت الأبواب الموصدة بينه وبين أحبابه.. ما بين الموت والحجر.. قصص حزينة يرويها #كورونا,sadness
1468309339802845195,...,sadness
1469663264514752512,...,sadness
1469657743929847811,...,sadness
1469677059584798723,...,sadness
1469634239176278019,...,sadness
1469665961141809165,...,sadness
1469117874572828673,...,sadness
1469427366774591489,...,sadness
1469224466257481728,...,sadness
1469581933072027652,...,sadness
1466127701559947269,...,sadness
1467828641300156424,...,sadness
1270510532848648192,...,sadness
1468322392212746245,...,sadness
1467828345605926916,...,sadness
566862850937729024,...,sadness
0,لاحول ولاقوه الابالله العلي العظيم,sadness
0,بكرا بيطلع فحص كورونا داعتكم لي تكفون وانا ترا مره تعبانه,sadness
1468824598301057027,...,sadness
1370313759667933192,...,sadness
1437327537718415366,...,sadness
1421692281111855104,...,sadness
1272073877246615552,...,sadness
1469106561062682635,...,sadness
1277549528728637440,...,sadness
1296531668950568960,...,sadness
1237788196412456961,...,sadness
1416706396213633028,...,sadness
1270993995410309120,...,sadness
1468677943853527042,...,sadness
1469076985280401415,...,sadness
1456239491887206404,...,sadness
1469254955852877824,...,sadness
1469594120712765440,...,sadness
1468816902600503302,...,sadness
0,：الله يكفينا شرها اخذت امي واخوي وابو عيالي💔😔😢🤲🤲💔😭😭😢😷😷,sadness
